file_path,title,alternative_title,author_name_1,author_affiliation_1,author_orcid_1,author_name_2,author_affiliation_2,author_orcid_2,description,publication_date,publisher,doi,keywords,license,access_right,embargo_date,upload_type,publication_type,status,generated_doi,rights,language,additional_titles,related_identifiers,code_repository,programming_language,development_status
data/documents/Informe_06-GB.pdf,Calidad Total - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Calidad Total,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study investigates the long-term evolutionary trajectory of Total Quality Management (TQM), challenging its common classification as a transient management fad. Employing a quantitative longitudinal methodology, we analyze the relative frequency of the term within the Google Books Ngram corpus from 1950 to 2022. The research utilizes advanced time-series analysis, including trend decomposition and spectral analysis, to identify structural patterns, inflexion points, and cyclical regularities in TQM's scholarly discourse. Our findings reveal that TQM's lifecycle deviates significantly from the classic fad paradigm. Following a period of extreme volatility culminating in a 1994 peak, TQM did not become obsolete but transitioned into a phase of rhythmic institutionalization. A key discovery is the identification of a dominant and highly regular 6.7-year cycle, suggesting its relevance is periodically revitalized by external economic and technological factors. This cyclical persistence indicates that TQM's core principles have been institutionalized and absorbed into subsequent management frameworks, such as Six Sigma, where a decline in explicit mentions signifies successful integration rather than abandonment. This research contributes a nuanced ""disruption and rhythmic institutionalization"" model to management theory, offering a new lens for understanding the lifecycle of foundational business concepts. Practically, it equips managers to better discern enduring management principles from ephemeral trends, while providing academics with a robust method for analyzing the deep, rhythmic patterns governing management thought.",2025-03,Solidum Producciones,10.5281/zenodo.15339141,"Total Quality Management (TQM), Management Fads, Management Fashion, Rhythmic Institutionalization, Management Tool Evolution, Longitudinal Analysis, Time-Series Analysis, Google Books Ngram Corpus, Quantitative Historical Analysis, Spectral Analysis, Cyclical Patterns, Trend Analysis, Management Discourse, Scholarly Publishing, Institutionalization, Management Science, Organizational Studies, Hype Cycle, Foundational Concepts, Single-Source Methodology",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Calidad Total"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_07-GB.pdf,Propósito y Visión - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Propósito y Visión,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study investigates the long-term discursive trajectory of the management concept ""Purpose and Vision"" to resolve the debate over its classification as an ephemeral management fad versus an enduring organizational principle. Utilizing a quantitative, longitudinal design, we analyze the normalized frequency of the term within the Google Books Ngrams corpus from 1950 to 2022. The methodology combines descriptive statistical analysis with advanced time-series decomposition, including spectral analysis, to identify underlying periodicities and structural patterns. Our findings robustly reject the management fad hypothesis. Instead of a singular lifecycle, ""Purpose and Vision"" demonstrates a persistent, cyclical dynamic characterized by multiple resurgences, with significant peaks in 1998, 2009, and 2015, often correlated with external economic shocks. Spectral analysis reveals dominant and statistically significant cycles with periods of approximately 20, 6.7, and 2.2 years, indicating that the concept's evolution is not random but structured by predictable, periodic resurgences. The tool exhibits high reactivity to its external context but low intrinsic stability, suggesting a pattern of adaptive re-legitimation rather than linear consolidation. This research contributes a nuanced model of ""cyclical rediscovery"" to the management ideas literature, challenging traditional lifecycle archetypes. For practitioners, these findings suggest that the strategic value of purpose and vision is not static but requires periodic recontextualization, and that understanding these natural cycles can optimize the timing of strategic planning initiatives. The analysis underscores the critical distinction between discursive prominence and operational adoption.",2025-03,Solidum Producciones,10.5281/zenodo.15339143,"Purpose and Vision, Strategic Management, Management Fads, Management Ideas, Lifecycle Models, Cyclical Dynamics, Time-Series Analysis, Spectral Analysis, Periodicity, Cycle Detection, Google Books Ngrams, Culturomics, Longitudinal Analysis, Quantitative Research, Discursive Analysis, Scholarly Publishing, Adaptive Management, Strategic Planning, Environmental Reactivity, Institutional Theory",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Prop\u00f3sito y Visi\u00f3n"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_08-GB.pdf,Benchmarking - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Benchmarking,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"Conventional theories often classify management tools within a boom-and-bust lifecycle framework, labeling many as transient ""management fads."" This study challenges this paradigm through a rigorous longitudinal analysis of Benchmarking, a practice frequently debated in this context. Employing a quantitative historical approach, we analyze the diachronic prominence of ""Benchmarking"" from 1950 to 2022 using the Google Books Ngram corpus as a proxy for its institutional legitimacy in formal discourse. The analytical protocol integrates descriptive statistics with advanced trend indicators, including Normalized Annual Deviation Trend (NADT) and Moving Average Smoothed Trend (MAST), to identify inflection points and characterize the tool's trajectory. Furthermore, Fourier analysis is applied to the time-series data to uncover latent periodicities in its scholarly attention. Our findings reveal that Benchmarking's lifecycle—characterized by an explosive ascent, a prolonged maturity, and slow strategic erosion—deviates significantly from the archetypal management fad. The Fourier analysis uncovers dominant 10- and 20-year cycles, suggesting its relevance is periodically renewed by external economic and technological pressures rather than diminishing linearly. This evidence supports a model of institutionalization and resilience, where declining literary prominence signifies successful assimilation into broader management practices, not obsolescence. For practitioners, this study underscores the enduring value of Benchmarking's core principles and cautions against prematurely dismissing established tools based on fluctuating academic attention. Ultimately, this research contributes a nuanced, data-driven perspective on the long-term evolution of management tools, advocating for analytical frameworks that account for cyclicality and institutional resilience.",2025-03,Solidum Producciones,10.5281/zenodo.15339145,"Benchmarking, Management Fads, Google Books Ngram, Longitudinal Analysis, Time-Series Analysis, Fourier Analysis, Cyclical Patterns, Institutionalization Theory, Management Tools, Quantitative History, Trend Analysis, Diachronic Analysis, Scholarly Publishing, Strategic Erosion, Organizational Resilience, Moving Average Smoothed Trend (MAST), Normalized Annual Deviation Trend (NADT), Management Science, Single-Source Methodology, Inflection Point Analysis",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Benchmarking"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_09-GB.pdf,Competencias Centrales - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Competencias Centrales,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study investigates the longitudinal trajectory of the ""Core Competencies"" concept to empirically test the hypothesis of its endurance versus its classification as an ephemeral management fad. Employing a quantitative historical analysis of the Google Books Ngram corpus from 1950 to 2022, we deconstruct the concept's time-series data to reveal its underlying structural dynamics. The analytical methodology integrates time-series decomposition, Normalized Annual Deviation Trend (NADT), and Moving Average Smoothed Trend (MAST) analysis to identify long-term trends, cyclical patterns, and critical inflection points in its scholarly and professional discourse. Our findings reveal that, contrary to the typical lifecycle of a management fashion, Core Competencies demonstrate remarkable resilience and a robust long-term growth trend. The concept's peak prominence occurred in 2021, over three decades after its introduction, indicating deep institutionalization. We identify dominant cyclical patterns with periodicities of approximately 3.33 and 6.67 years, which appear to synchronize with business planning horizons, technological adoption waves, and macroeconomic shifts. Theoretically, this research contributes a replicable, single-source methodology for distinguishing enduring principles from transient trends in management literature. Practically, it informs managers and consultants that the strategic value of Core Competencies lies in their dynamic, cyclical application, allowing for anticipation of renewed relevance rather than static implementation. The concept's persistence is attributed to its adaptive capacity to address new organizational challenges, confirming its status as a resilient management tool.",2025-03,Solidum Producciones,10.5281/zenodo.15339147,"Core Competencies, Management Fashion Theory, Google Books Ngram Viewer, Time-Series Analysis, Longitudinal Analysis, Trend Analysis, Cyclical Patterns, Strategic Management, Resource-Based View (RBV), Quantitative Historiography, Academic Discourse, Conceptual Institutionalization, Managerial Resilience, Strategic Adaptability, Inflection Point Analysis, Time-Series Decomposition, Management Tools, Volatility Analysis, Management Concepts, Scholarly Publishing Trends",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Competencias Centrales"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_10-GB.pdf,Cuadro de Mando Integral - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Cuadro de Mando Integral,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study interrogates the longitudinal trajectory of the Balanced Scorecard (BSC) to provide an empirically grounded characterization of its lifecycle, moving beyond the reductive fad-versus-classic dichotomy. Employing a quantitative, single-source bibliometric methodology, we analyze the relative frequency of the term within the Google Books Ngram corpus from 1950 to 2022, treating its prevalence as a proxy for legitimization within formal academic and professional discourse. The analytical framework utilizes longitudinal time-series analysis, including metrics such as Normalized Annual Deviation Trend (NADT) and Moving Average Smoothed Trend (MAST), to decompose the data into its constituent trend, cyclical, and structural components. Our findings reveal that the BSC conforms to a distinct 30-year generational lifecycle, marked by a classic pattern of emergence, a prolonged maturity phase indicative of deep institutionalization, and a recent, pronounced, structurally-driven decline. This trajectory, dominated by strong 20- and 5-year cycles, is inconsistent with ephemeral management fads. We argue that its current decline in bibliometric salience is not a result of intrinsic conceptual failure but is catalyzed by external technological and economic factors, namely the ascendancy of more agile and data-intensive management paradigms. This research contributes a nuanced empirical framework for modeling the evolutionary dynamics of management concepts, demonstrating that a decline in discursive prominence does not equate to the obsolescence of a tool's core principles, which may be subsumed within successor frameworks. For practitioners, the analysis underscores the structural obsolescence of management tools and the external drivers that catalyze paradigmatic shifts.",2025-03,Solidum Producciones,10.5281/zenodo.15339149,"Balanced Scorecard, Management Tools, Management Fads, Institutionalization Theory, Lifecycle Analysis, Longitudinal Study, Time-Series Analysis, Google Books Ngram Viewer, Bibliometric Analysis, Cyclical Patterns, Trend Analysis, Structural Decline, Paradigm Shift, Scholarly Discourse, Conceptual Evolution, Organizational Obsolescence, Single-Source Methodology, Quantitative Research, Normalized Annual Deviation Trend (NADT), Moving Average Smoothed Trend (MAST)",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Cuadro de Mando Integral"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_11-GB.pdf,Alianzas y Capital de Riesgo - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Alianzas y Capital de Riesgo,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"The discourse surrounding management tools often polarizes between transient fads and enduring principles. This study interrogates this dichotomy by conducting a longitudinal analysis of the management tool 'Alliances and Venture Capital' using a single-source, high-frequency dataset. Employing the Google Books Ngram corpus (1950–2022), we analyze the historical trajectory of this concept within formal published discourse, serving as a proxy for its intellectual institutionalization. Our analytical framework integrates spectral analysis, specifically Fourier transforms, with segmented time-series analysis and descriptive statistics (mean, standard deviation, percentiles). The analysis reveals a non-fad-like pattern, characterized by strong, regular, and predictable cyclicality. Fourier analysis identifies a dominant 20-year primary cycle and a secondary 5-year cycle, challenging simplistic linear interpretations of tool evolution. We identify an exceptional peak in 2001, coterminous with the dot-com bubble, followed by a correction and stabilization phase, rather than obsolescence. This suggests a 'boom and correction' trajectory for a fundamental practice under intense speculative pressure. Theoretically, our findings contribute to management science by demonstrating how essential practices can exhibit fad-like characteristics during periods of macroeconomic exuberance. We argue for a more nuanced model of management tool evolution that accounts for cyclical dynamics and external shocks, moving beyond the fad-versus-fundamental binary. For practitioners, this research underscores the importance of distinguishing between a tool's discursive prominence and its underlying utility. A decline in scholarly attention may signify maturation into an institutionalized practice, not a loss of relevance, cautioning against premature abandonment in strategic decision-making.",2025-03,Solidum Producciones,10.5281/zenodo.15339151,"Alliances and Venture Capital, Management Fads, Google Books Ngram, Time-Series Analysis, Fourier Analysis, Longitudinal Analysis, Spectral Analysis, Cyclical Patterns, Management Tools, Institutionalization, Scholarly Discourse, Strategic Management, Boom and Correction, Macroeconomic Influence, Single-Source Methodology, Culturomics, Tool Evolution, Descriptive Statistics, Organizational Practice, Management Science",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Alianzas y Capital de Riesgo"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_12-GB.pdf,Outsourcing - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Outsourcing,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study investigates the long-term evolutionary trajectory of outsourcing, challenging its common conceptualization as a transient management fad. We employ a longitudinal, single-source methodology to analyze the discursive frequency of the term ""outsourcing"" within the Google Books Ngram corpus from 1950 to 2022. The analytical approach integrates time-series analysis, descriptive statistics, and inflection point identification to map the practice's lifecycle and underlying cyclical patterns. Our findings reveal that outsourcing follows a model of strategic erosion rather than a short-lived fad, characterized by a dominant 10-year cycle heavily influenced by macro-economic and technological shifts. The analysis pinpoints a peak in conceptual legitimation during 2006-2007, coinciding with the apex of globalization, followed by a sustained decline after the 2008 financial crisis exposed systemic supply chain vulnerabilities. We further argue that the current decline is accelerated by the emergence of viable alternatives like automation and AI, which are transforming outsourcing from a core strategic imperative to a tactical operational choice. This research contributes to management theory by offering a nuanced framework for understanding the evolution of management practices, distinguishing between discursive legitimation and direct organizational adoption. It provides a robust methodology for using large-scale textual data to track the institutionalization of managerial ideas. For practitioners, the findings offer a strategic lens to assess the maturity and contextual resilience of management tools, moving beyond short-term trends to align with long-term structural changes.",2025-03,Solidum Producciones,10.5281/zenodo.15339153,"Outsourcing, Management Fads, Strategic Erosion, Longitudinal Analysis, Time-Series Analysis, Google Books Ngram, Bibliometric Data, Conceptual Legitimation, Discursive Analysis, Cyclical Patterns, Management Tool Lifecycle, Inflection Point Analysis, Quantitative History, Institutional Theory, Managerial Discourse, Technological Disruption, Automation, Economic Cycles, Single-Source Methodology, Scholarly Publishing Trends",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Outsourcing"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_13-GB.pdf,Segmentación de Clientes - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Segmentación de Clientes,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study investigates the long-term evolutionary trajectory of Customer Segmentation to ascertain its classification as a fundamental management practice versus a transient managerial fad. Employing a longitudinal, single-source methodology, we analyze the frequency of the term within the Google Books Ngram corpus from 1950 to 2022. The analytical framework integrates descriptive statistics for temporal pattern identification with advanced cyclical analysis, specifically Fourier analysis, to deconstruct the concept's underlying dynamics. Findings reveal a lifecycle spanning over six decades, a characteristic inconsistent with the ephemeral nature of managerial fads. The analysis identifies a prominent peak in scholarly discourse around 1991, followed not by a rapid decline, but by a sustained plateau of high relevance, indicating a transition from a debated innovation to an institutionalized orthodoxy. Fourier analysis uncovers a dominant 20-year macro-cycle, suggesting slow-moving paradigm shifts, which is complemented by shorter 10-year and 3.3-year meso- and micro-cycles aligned with significant technological and economic waves. This rhythmic, adaptive evolution demonstrates the practice's profound resilience and its capacity to integrate innovations such as CRM systems and the internet. This research contributes to management science by challenging simplistic fad-or-classic dichotomies, proposing a cyclical evolution model for enduring management tools. It empirically demonstrates that a decline in debate can signify conceptual maturity, not obsolescence. The study validates the use of culturomics for robust historical analysis of management concepts, clarifying that such data reflects consolidation in formal discourse rather than rates of practical adoption.",2025-03,Solidum Producciones,10.5281/zenodo.15339155,"Customer Segmentation, Managerial Fads, Management Fashion Theory, Google Books Ngram, Longitudinal Analysis, Time-Series Analysis, Fourier Analysis, Cyclical Analysis, Management Tool Evolution, Conceptual Maturity, Institutionalization, Culturomics, Digital Humanities, Paradigm Shift, Scholarly Discourse Analysis, Resilience, Single-Source Methodology, Spectral Analysis, Trend Analysis, Management Science",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Segmentaci\u00f3n de Clientes"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_14-GB.pdf,Fusiones y Adquisiciones - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Fusiones y Adquisiciones,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study investigates the long-term discursive trajectory of Mergers and Acquisitions (M&A) to determine whether its historical pattern aligns with the lifecycle of ephemeral management fads or represents a fundamental, cyclically-driven management practice. Employing a quantitative, longitudinal research design, we analyze the relative frequency of the term within the Google Books Ngram corpus, a vast archival source reflecting formal academic and professional discourse. The methodology involves time-series analysis, utilizing descriptive statistics and inflection point identification to map the concept's emergence, peak, decline, and stabilization phases across distinct temporal segments. Our findings reveal that M&A's discursive prominence is not characteristic of a management fad. Instead, it follows a highly regular, dominant 20-year macro-cycle, supplemented by a secondary 4-year cycle corresponding to business investment patterns. The data demonstrate an exceptionally high sensitivity to external macroeconomic and technological drivers, which overwhelmingly shape the tool's perceived relevance. The trajectory shows a maturation from a period of extreme expectation to a state of discursive saturation, with recent trends deviating from historical cyclical predictions, suggesting a potential structural shift. Theoretically, this research contributes to management fashion literature by providing an empirical distinction between transient fads and enduring strategic practices, demonstrating the utility of archival bibliometric data as a proxy for the institutional legitimation of management concepts. Practically, our results advocate for incorporating long-cycle awareness into strategic M&A decision-making, enabling leaders to adopt counter-cyclical perspectives and differentiate between structural shifts and predictable fluctuations in discursive attention.",2025-03,Solidum Producciones,10.5281/zenodo.15339157,"Mergers and Acquisitions (M&A), Management Fads, Google Books Ngram Viewer, Time-Series Analysis, Longitudinal Study, Quantitative Analysis, Cyclical Patterns, Strategic Management, Discourse Analysis, Archival Research, Bibliometrics, Inflection Point Analysis, Management Fashion Theory, Trend Analysis, Institutional Legitimacy, Strategic Decision-Making, Descriptive Statistics, Long-Term Cycles, External Environment, Management Tools",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Fusiones y Adquisiciones"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_15-GB.pdf,Gestión de Costos - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Gestión de Costos,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"The discourse surrounding management tools often polarizes them into transient fads or enduring fundamentals. This research challenges this dichotomy through a rigorous longitudinal analysis of ""Cost Management."" Employing a quantitative historical methodology, this study examines the tool's trajectory from 1950 to 2022, leveraging the Google Books Ngram corpus as a proxy for its conceptual prominence in scholarly and professional discourse. The analysis utilizes descriptive statistics, segmented trend evaluation, and periodicity assessment to model the tool's lifecycle dynamics. Findings reveal that Cost Management does not follow the classic pattern of a management fad. Instead, it exhibits a ""Persistent Cyclical Dynamic,"" characterized by explosive growth, decline, and significant resurgence. We identify dominant, predictable multi-year periodicities, notably a strong four-year cycle, suggesting its relevance is rhythmically modulated by external economic and technological pressures. The tool demonstrates exceptional resilience, functioning as a core managerial capability that hibernates during periods of innovation focus and re-emerges forcefully in response to recurring demands for efficiency. This study contributes a nuanced cyclical framework to the management fashion literature, challenging simplistic binary classifications. For practitioners, our findings underscore the critical importance of strategic timing, enabling proactive alignment of cost management initiatives with predictable environmental shifts rather than reactive implementation. The research also validates the use of large-scale textual corpora for tracing the conceptual legitimation of management ideas, while acknowledging its limitations as a proxy for direct adoption rates.",2025-03,Solidum Producciones,10.5281/zenodo.15339159,"Cost Management, Management Fads, Cyclical Dynamics, Longitudinal Analysis, Time-Series Analysis, Google Books Ngram, Quantitative History, Conceptual Prominence, Scholarly Discourse, Strategic Timing, Managerial Tools, Resilience, Periodicity Analysis, Trend Analysis, Single-Source Methodology, Management Science, Descriptive Statistics, External Factors, Organizational Practice, Persistent Cyclical Dynamic",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Gesti\u00f3n de Costos"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
data/documents/Informe_16-GB.pdf,Presupuesto Base Cero - Google Books Ngram Analysis,Literary Corpus Frequency Analysis in Google Books Ngram for Presupuesto Base Cero,"Anez, Diomar",Solidum Producciones,0000-0002-7925-5078,"Anez, Dimar",Wise Connex,0009-0001-5386-2689,"This study conducts a longitudinal, diachronic analysis of Zero-Base Budgeting (ZBB) to model its historical trajectory as a management fashion. Employing a single-source methodology, we analyze the discursive footprint of ZBB within the Google Books Ngram corpus from 1950 to 2022. The research utilizes a quantitative time-series approach, incorporating descriptive statistics, Normalized Annual Deviation Trend (NADT), and Moving Average Smoothed Trend (MAST) analysis to identify key inflection points. Furthermore, spectral analysis is applied to uncover underlying cyclical patterns. Our findings reveal that ZBB’s lifecycle conforms to a “Prolonged Decline Management Fashion” model, characterized by a singular, massive popularity peak in the early 1970s, followed by a sharp collapse and subsequent stabilization into a low-frequency, niche practice. Critically, the analysis uncovers a robust and dominant 6.7-year cycle of recurring interest, complemented by a secondary 10-year cycle, suggesting ZBB’s persistence is driven by predictable, periodic resurgences rather than sustained adoption. This research contributes to management fashion theory by proposing a multi-stage evolutionary model encompassing fashion, collapse, niche stabilization, and cyclical persistence. It demonstrates how management ideas can survive categorical failure by transitioning into contingent tools with cyclical relevance. For practitioners, the study highlights the importance of contextual factors and cyclical timing in the adoption of management tools, cautioning against the allure of transient popularity. The findings also validate the use of large-scale textual corpora as a powerful proxy for tracing the legitimation and evolution of management concepts in scholarly and professional discourse.",2025-03,Solidum Producciones,10.5281/zenodo.15339161,"Zero-Base Budgeting (ZBB), Management Fashion Theory, Google Books Ngram, Time-Series Analysis, Longitudinal Study, Bibliometrics, Discursive Analysis, Cyclical Analysis, Trend Analysis, Quantitative History, Management Tools, Niche Persistence, Cyclical Resurgence, Moving Average Smoothing, Spectral Analysis, Inflection Point Analysis, Single-Source Methodology, Management Science, Organizational Change, Scholarly Publishing Trends",cc-by-nc-4.0,open,,publication,book,pending,,"© 2025, Diomar G. Añez B., y Dimar J. Añez B.",spa,"[{""title"": ""Literary Corpus Frequency Analysis in Google Books Ngram for Presupuesto Base Cero"", ""type"": ""alternative-title"", ""lang"": ""eng""}]","[{""identifier"": ""https://dataverse.harvard.edu/dataverse/management-fads"", ""relation"": ""isDocumentedBy"", ""scheme"": ""url"", ""resource_type"": ""dataset""}]",https://github.com/Wise-Connex/Management-Tools-Analysis.git,Python,Active
